language,model_name,unit_of_analysis,f1_micro,precision_micro,recall_micro,f1_macro,precision_macro,recall_macro,accuracy
it,xlm-roberta-large,raw_text,0.654911838790932,0.7784431137724551,0.5652173913043478,0.5020957845411378,0.5970891704097,0.4544250497821926,0.2
it,xlm-roberta-large,title,0.5654450261780105,0.7105263157894737,0.4695652173913043,0.4012173049093156,0.5096108405409112,0.3557514666443238,0.1166666666666666
it,xlm-roberta-large,title_and_10_sentences,0.6031746031746031,0.7702702702702703,0.4956521739130435,0.4950671719422632,0.6629802668595772,0.4198121971336258,0.15
it,xlm-roberta-large,title_and_5_sentences,0.6077922077922078,0.7548387096774194,0.508695652173913,0.4347173402219549,0.5821445750017179,0.3803014861943433,0.1666666666666666
it,xlm-roberta-large,title_and_first_paragraph,0.6042780748663101,0.7847222222222222,0.4913043478260869,0.4451260741457795,0.6347375348606876,0.3813862338862339,0.2
it,xlm-roberta-large,title_and_first_sentence_each_paragraph,0.5858585858585859,0.6987951807228916,0.5043478260869565,0.4303654009882394,0.5162891109522988,0.393376021768879,0.1166666666666666
po,EleutherAI-gpt-neo-1.3B,raw_text,0.5988372093023255,0.7463768115942029,0.5,0.4491671005079847,0.56568907283193,0.4011894433886916,0.0512820512820512
po,EleutherAI-gpt-neo-1.3B,title,0.4629080118694362,0.5954198473282443,0.3786407766990291,0.3149276947113247,0.4330204141780496,0.2777953875698237,0.0256410256410256
po,EleutherAI-gpt-neo-1.3B,title_and_10_sentences,0.603448275862069,0.7394366197183099,0.5097087378640777,0.4286774628879892,0.5349667006621893,0.3907615880360241,0.0256410256410256
po,EleutherAI-gpt-neo-1.3B,title_and_5_sentences,0.5852272727272728,0.7054794520547946,0.5,0.4375886096101002,0.6834915084915085,0.3909329705382336,0.0256410256410256
po,EleutherAI-gpt-neo-1.3B,title_and_first_paragraph,0.5214899713467049,0.6363636363636364,0.441747572815534,0.3630539732722609,0.4871703345387555,0.3315434878404803,0.0
po,EleutherAI-gpt-neo-1.3B,title_and_first_sentence_each_paragraph,0.622478386167147,0.7659574468085106,0.5242718446601942,0.444938871412617,0.639218198331499,0.4061344357396988,0.0512820512820512
po,EleutherAI-gpt-neo-125M,raw_text,0.4883720930232558,0.6086956521739131,0.4077669902912621,0.3835659857011558,0.5534858516224975,0.3295046745234715,0.0256410256410256
po,EleutherAI-gpt-neo-125M,title,0.4476744186046511,0.5579710144927537,0.3737864077669903,0.3429209035557982,0.4385714285714285,0.3117566017941957,0.0
po,EleutherAI-gpt-neo-125M,title_and_10_sentences,0.4985337243401759,0.6296296296296297,0.4126213592233009,0.3768685232986743,0.5098187696131083,0.3287900382825195,0.0512820512820512
po,EleutherAI-gpt-neo-125M,title_and_5_sentences,0.5027932960893854,0.5921052631578947,0.4368932038834951,0.3479784222474995,0.3844136022707451,0.3394158473105841,0.0
po,EleutherAI-gpt-neo-125M,title_and_first_paragraph,0.4753623188405797,0.5899280575539568,0.3980582524271844,0.3765538567014473,0.4789023217982845,0.3284133473043247,0.0
po,EleutherAI-gpt-neo-125M,title_and_first_sentence_each_paragraph,0.553314121037464,0.6808510638297872,0.4660194174757281,0.3988115985618298,0.5171166824893533,0.3524814158272805,0.0
po,bert-base-multilingual-cased,raw_text,0.6253521126760563,0.7449664429530202,0.5388349514563107,0.5165453512540453,0.6661641929499071,0.4741337609758663,0.1025641025641025
po,bert-base-multilingual-cased,title,0.5781249999999999,0.6235955056179775,0.5388349514563107,0.4796597223501709,0.6007165633051639,0.4553019975012455,0.0
po,bert-base-multilingual-cased,title_and_10_sentences,0.6402116402116402,0.7034883720930233,0.587378640776699,0.5276494523634866,0.6934798270512555,0.5086705900615675,0.0256410256410256
po,bert-base-multilingual-cased,title_and_5_sentences,0.6361185983827494,0.7151515151515152,0.5728155339805825,0.5498589699722326,0.6987303346889815,0.5104236615514811,0.0512820512820512
po,bert-base-multilingual-cased,title_and_first_paragraph,0.5898123324396782,0.6586826347305389,0.5339805825242718,0.4835841356497142,0.5836570292452645,0.4531465401766154,0.0256410256410256
po,bert-base-multilingual-cased,title_and_first_sentence_each_paragraph,0.6557377049180327,0.75,0.5825242718446602,0.5661135742832651,0.6978505621362766,0.5085082523992298,0.0512820512820512
po,distilbert-base-multilingual-cased,raw_text,0.6201117318435755,0.7302631578947368,0.5388349514563107,0.5259867656720879,0.7083703678424176,0.4720048122303761,0.0256410256410256
po,distilbert-base-multilingual-cased,title,0.5,0.5759493670886076,0.441747572815534,0.3763418830489561,0.4837189983929114,0.3514902703812478,0.0
po,distilbert-base-multilingual-cased,title_and_10_sentences,0.6469002695417789,0.7272727272727273,0.5825242718446602,0.5445286689819346,0.6991385684708665,0.4935214534838595,0.0256410256410256
po,distilbert-base-multilingual-cased,title_and_5_sentences,0.6166666666666667,0.7207792207792207,0.5388349514563107,0.5026973014806408,0.6750654413812309,0.4469573033482807,0.0512820512820512
po,distilbert-base-multilingual-cased,title_and_first_paragraph,0.6,0.6551724137931034,0.5533980582524272,0.5140236139791454,0.5968879859636163,0.4740451591015501,0.0
po,distilbert-base-multilingual-cased,title_and_first_sentence_each_paragraph,0.5934065934065935,0.6835443037974683,0.5242718446601942,0.483750411809773,0.6496417661013935,0.4488821016076655,0.0512820512820512
po,facebook-mbart-large-50,raw_text,0.7267904509283819,0.8011695906432749,0.6650485436893204,0.6611839536329331,0.7566725788585584,0.6024280856987624,0.0512820512820512
po,facebook-mbart-large-50,title,0.5722070844686649,0.6521739130434783,0.5097087378640777,0.464780088583523,0.6262281007805305,0.4205915325276227,0.0
po,facebook-mbart-large-50,title_and_10_sentences,0.6574585635359116,0.7628205128205128,0.5776699029126213,0.583822907980406,0.716196372640472,0.5101614237892433,0.0769230769230769
po,facebook-mbart-large-50,title_and_5_sentences,0.6522911051212937,0.7333333333333333,0.587378640776699,0.5505745327968764,0.709032634032634,0.5012286272624619,0.0512820512820512
po,facebook-mbart-large-50,title_and_first_paragraph,0.5966850828729282,0.6923076923076923,0.5242718446601942,0.4582055182833993,0.6290359829956103,0.4220912233130278,0.0256410256410256
po,facebook-mbart-large-50,title_and_first_sentence_each_paragraph,0.7010869565217392,0.7962962962962963,0.6262135922330098,0.6017128742471511,0.7342075426661893,0.5440193578351473,0.0512820512820512
po,gpt2,raw_text,0.6335078534031414,0.6875,0.587378640776699,0.5571408368779527,0.6955356582685776,0.5173601774165684,0.0256410256410256
po,gpt2,title,0.5222222222222223,0.6103896103896104,0.4563106796116505,0.3521480236749515,0.4288548601258685,0.3442328348343385,0.0
po,gpt2,title_and_10_sentences,0.5582655826558266,0.6319018404907976,0.5,0.4476182729256591,0.5872006961292675,0.4154667074779857,0.0256410256410256
po,gpt2,title_and_5_sentences,0.5793450881612091,0.6020942408376964,0.558252427184466,0.4375015570249911,0.4699653862096259,0.4450407675031735,0.0
po,gpt2,title_and_first_paragraph,0.5483028720626631,0.5932203389830508,0.5097087378640777,0.3919193438538454,0.450619549532593,0.4023647092256115,0.0256410256410256
po,gpt2,title_and_first_sentence_each_paragraph,0.5754189944134078,0.6776315789473685,0.5,0.4324038673947332,0.5787349555206699,0.3991272198978966,0.0512820512820512
po,xlm-roberta-large,raw_text,0.6666666666666666,0.7792207792207793,0.5825242718446602,0.5525910418753138,0.6721015200338508,0.4915896446911484,0.0769230769230769
po,xlm-roberta-large,title,0.5910290237467019,0.6473988439306358,0.5436893203883495,0.4874941654425882,0.5986079290602587,0.4577007891857515,0.0
po,xlm-roberta-large,title_and_10_sentences,0.6666666666666666,0.7469879518072289,0.6019417475728155,0.5998122926757018,0.6955984491698778,0.5490683501961697,0.0256410256410256
po,xlm-roberta-large,title_and_5_sentences,0.6578947368421052,0.7183908045977011,0.6067961165048543,0.5944253026943735,0.6791015661357277,0.5514784401062596,0.0256410256410256
po,xlm-roberta-large,title_and_first_paragraph,0.6296296296296297,0.6918604651162791,0.5776699029126213,0.5373069899524154,0.646290669421961,0.4995423436212911,0.0512820512820512
po,xlm-roberta-large,title_and_first_sentence_each_paragraph,0.6220930232558141,0.7753623188405797,0.5194174757281553,0.538454175544586,0.7447529695976901,0.4574063780830699,0.0769230769230769
ru,EleutherAI-gpt-neo-1.3B,raw_text,0.2975206611570248,0.5142857142857142,0.2093023255813953,0.1516202844774273,0.2341824841824842,0.133078231292517,0.0526315789473684
ru,EleutherAI-gpt-neo-1.3B,title,0.2962962962962963,0.7272727272727273,0.1860465116279069,0.1818336425479282,0.3392857142857143,0.133078231292517,0.0526315789473684
ru,EleutherAI-gpt-neo-1.3B,title_and_10_sentences,0.380952380952381,0.6,0.2790697674418604,0.2542230716143759,0.371031746031746,0.213860544217687,0.1578947368421052
ru,EleutherAI-gpt-neo-1.3B,title_and_5_sentences,0.3968253968253968,0.625,0.2906976744186046,0.2779619503303713,0.3515151515151515,0.2574829931972789,0.0789473684210526
ru,EleutherAI-gpt-neo-1.3B,title_and_first_paragraph,0.3076923076923077,0.5806451612903226,0.2093023255813953,0.1928555967841682,0.299512987012987,0.1530612244897959,0.0789473684210526
ru,EleutherAI-gpt-neo-1.3B,title_and_first_sentence_each_paragraph,0.3709677419354839,0.6052631578947368,0.2674418604651162,0.2701914098972923,0.3575396825396825,0.2357993197278911,0.1578947368421052
ru,EleutherAI-gpt-neo-125M,raw_text,0.125,0.1904761904761904,0.0930232558139534,0.0742115027829313,0.1251700680272109,0.0607993197278911,0.0263157894736842
ru,EleutherAI-gpt-neo-125M,title,0.1724137931034483,0.3333333333333333,0.1162790697674418,0.1276283240568954,0.2083333333333333,0.0959183673469387,0.0263157894736842
ru,EleutherAI-gpt-neo-125M,title_and_10_sentences,0.2518518518518518,0.3469387755102041,0.1976744186046511,0.1731699378315919,0.2426870748299319,0.1511904761904761,0.0526315789473684
ru,EleutherAI-gpt-neo-125M,title_and_5_sentences,0.2033898305084745,0.375,0.1395348837209302,0.1083447871902384,0.1587301587301587,0.0918367346938775,0.0526315789473684
ru,EleutherAI-gpt-neo-125M,title_and_first_paragraph,0.1692307692307692,0.25,0.127906976744186,0.0945736594232834,0.1337662337662337,0.0837585034013605,0.0263157894736842
ru,EleutherAI-gpt-neo-125M,title_and_first_sentence_each_paragraph,0.192,0.3076923076923077,0.1395348837209302,0.1237949725344683,0.1932539682539682,0.0971938775510204,0.1052631578947368
ru,bert-base-multilingual-cased,raw_text,0.4635761589403974,0.5384615384615384,0.4069767441860465,0.3240400894587951,0.3576280512204882,0.3125850340136054,0.2105263157894736
ru,bert-base-multilingual-cased,title,0.3857142857142857,0.5,0.313953488372093,0.2230943659515088,0.2863095238095238,0.2243197278911564,0.1052631578947368
ru,bert-base-multilingual-cased,title_and_10_sentences,0.4472049689440994,0.48,0.4186046511627907,0.3110576205403791,0.309906462585034,0.330187074829932,0.1578947368421052
ru,bert-base-multilingual-cased,title_and_5_sentences,0.4868421052631578,0.5606060606060606,0.4302325581395348,0.3352487111885608,0.3841540404040404,0.3192176870748299,0.2105263157894736
ru,bert-base-multilingual-cased,title_and_first_paragraph,0.4258064516129032,0.4782608695652174,0.3837209302325581,0.2784866240693308,0.3195643642072213,0.2761904761904762,0.131578947368421
ru,bert-base-multilingual-cased,title_and_first_sentence_each_paragraph,0.5153374233128833,0.5454545454545454,0.4883720930232558,0.4146946960669557,0.4632830404889228,0.4035714285714285,0.2368421052631578
ru,distilbert-base-multilingual-cased,raw_text,0.5165562913907285,0.6,0.4534883720930232,0.3495107720507558,0.3945744964652528,0.3483843537414966,0.1842105263157894
ru,distilbert-base-multilingual-cased,title,0.3401360544217687,0.4098360655737705,0.2906976744186046,0.2269296883352183,0.2813375350140056,0.207312925170068,0.1052631578947368
ru,distilbert-base-multilingual-cased,title_and_10_sentences,0.4967320261437908,0.5671641791044776,0.4418604651162791,0.3534832662161854,0.4064831993403422,0.3319727891156462,0.2105263157894736
ru,distilbert-base-multilingual-cased,title_and_5_sentences,0.4967320261437908,0.5671641791044776,0.4418604651162791,0.3243351886209029,0.3481434240362812,0.3210884353741496,0.131578947368421
ru,distilbert-base-multilingual-cased,title_and_first_paragraph,0.3717948717948717,0.4142857142857143,0.3372093023255814,0.2404916512059369,0.2392857142857142,0.2546768707482993,0.1578947368421052
ru,distilbert-base-multilingual-cased,title_and_first_sentence_each_paragraph,0.4545454545454545,0.5147058823529411,0.4069767441860465,0.370994905477664,0.4075680272108844,0.3635204081632653,0.131578947368421
ru,facebook-mbart-large-50,raw_text,0.5285714285714286,0.6851851851851852,0.4302325581395348,0.3822744249214836,0.4476190476190476,0.3620748299319727,0.1842105263157894
ru,facebook-mbart-large-50,title,0.4242424242424242,0.6086956521739131,0.3255813953488372,0.2930666868636793,0.3345238095238095,0.269812925170068,0.1578947368421052
ru,facebook-mbart-large-50,title_and_10_sentences,0.5205479452054794,0.6333333333333333,0.4418604651162791,0.4191495012923584,0.5272108843537415,0.3793367346938776,0.2105263157894736
ru,facebook-mbart-large-50,title_and_5_sentences,0.4460431654676259,0.5849056603773585,0.3604651162790697,0.3271609343037914,0.3642857142857142,0.3023809523809523,0.131578947368421
ru,facebook-mbart-large-50,title_and_first_paragraph,0.4411764705882353,0.6,0.3488372093023256,0.2910290537619731,0.3359616573902288,0.2744897959183673,0.2105263157894736
ru,facebook-mbart-large-50,title_and_first_sentence_each_paragraph,0.5733333333333334,0.671875,0.5,0.4544146329860615,0.538788592360021,0.4210884353741497,0.1578947368421052
ru,gpt2,raw_text,0.1714285714285714,0.4736842105263157,0.1046511627906976,0.10960333096556,0.2575757575757575,0.0818877551020408,0.0263157894736842
ru,gpt2,title,0.0606060606060606,0.2307692307692307,0.0348837209302325,0.0297619047619047,0.0892857142857142,0.0191326530612244,0.0
ru,gpt2,title_and_10_sentences,0.0388349514563106,0.1176470588235294,0.0232558139534883,0.0168067226890756,0.0158730158730158,0.0178571428571428,0.0
ru,gpt2,title_and_5_sentences,0.0625,0.3,0.0348837209302325,0.0362811791383219,0.1071428571428571,0.0221088435374149,0.0263157894736842
ru,gpt2,title_and_first_paragraph,0.073394495412844,0.1739130434782608,0.0465116279069767,0.0421335200746965,0.1130952380952381,0.0318877551020408,0.0
ru,gpt2,title_and_first_sentence_each_paragraph,0.1913043478260869,0.3793103448275862,0.127906976744186,0.1197545684940642,0.2403061224489796,0.0886904761904761,0.0789473684210526
ru,xlm-roberta-large,raw_text,0.5526315789473685,0.6363636363636364,0.4883720930232558,0.4279027649369264,0.550556586270872,0.4136054421768708,0.2105263157894736
ru,xlm-roberta-large,title,0.463768115942029,0.6153846153846154,0.3720930232558139,0.3047460476031904,0.3467261904761904,0.2930272108843537,0.2368421052631578
ru,xlm-roberta-large,title_and_10_sentences,0.5333333333333334,0.625,0.4651162790697674,0.4361640919244606,0.5117380285447513,0.4090986394557823,0.2105263157894736
ru,xlm-roberta-large,title_and_5_sentences,0.463768115942029,0.6153846153846154,0.3720930232558139,0.3119803768603186,0.3561324529811924,0.3004251700680272,0.2105263157894736
ru,xlm-roberta-large,title_and_first_paragraph,0.4888888888888889,0.673469387755102,0.3837209302325581,0.3833444333444333,0.5259353741496599,0.3417517006802721,0.2105263157894736
ru,xlm-roberta-large,title_and_first_sentence_each_paragraph,0.5205479452054794,0.6333333333333333,0.4418604651162791,0.3886827458256029,0.4403061224489795,0.3659863945578231,0.2105263157894736
