language,model_type,model_subtype,model_name,unit_of_analysis,index,train_f1_micro,train_f1_macro,train_accuracy,train_precision_micro,train_precision_macro,train_recall_micro,train_recall_macro,test_f1_micro,test_f1_macro,test_accuracy,test_precision_micro,test_precision_macro,test_recall_micro,test_recall_macro
ge,NaiveBayes,No Upsampling,NaiveBayes,title_and_5_sentences,32,0.958841736797688,0.9428301867962168,0.7801418439716312,0.9630572951882008,0.9555762291767076,0.9564489112227804,0.9326391967693696,0.4703328167240371,0.3493297838324986,0.0,0.5277633331728377,0.4032805875973578,0.4534883720930232,0.3394920248801275
ge,NaiveBayes,No Upsampling,NaiveBayes,title_and_first_paragraph,32,0.936793344332136,0.919448287905983,0.6950354609929078,0.9316268247826625,0.918110197329888,0.9447236180904522,0.9237058794173538,0.4807035863314224,0.3932006509750412,0.0,0.5638005405447267,0.4919223633509347,0.4767441860465116,0.3834858504805431
ge,NaiveBayes,No Upsampling,NaiveBayes,title_and_first_sentence_each_paragraph,32,0.9590072367626746,0.9371317085963023,0.8368794326241135,0.987428361842807,0.9908055755513384,0.9380234505862648,0.8968603998594548,0.456369687703837,0.3251218288812273,0.0285714285714285,0.4434271295824855,0.3273799787473518,0.5,0.3553574061203429
ge,NaiveBayes,Random Oversampling,ComplementNaiveBayes_ROS,raw_text,33,0.9693617737439366,0.958097796259938,0.8439716312056738,0.9854514724284094,0.9889819035330456,0.9564489112227804,0.9328969365735794,0.4880555857087317,0.3429887468710823,0.0571428571428571,0.5356388527773766,0.3991299418318052,0.5,0.3548651039363113
ge,NaiveBayes,Random Oversampling,ComplementNaiveBayes_ROS,title,32,0.9025656226657442,0.8498810184762412,0.475177304964539,0.8547602722997459,0.7729909970296053,0.9782244556113904,0.9804942278983952,0.3328009200102223,0.2517617303331589,0.0,0.4927963433435389,0.3780278778177938,0.2616279069767442,0.1962277016069586
ge,NaiveBayes,Random Oversampling,ComplementNaiveBayes_ROS,title_and_10_sentences,33,0.970325579052504,0.9712635720976414,0.7801418439716312,0.9601133203743004,0.9561769189334426,0.981574539363484,0.9877046262792106,0.4688980270375619,0.3410885063140703,0.0,0.5091810738041569,0.3844434129927275,0.4593023255813953,0.3332903336773306
ge,NaiveBayes,Random Oversampling,ComplementNaiveBayes_ROS,title_and_5_sentences,33,0.958841736797688,0.9428301867962168,0.7801418439716312,0.9630572951882008,0.9555762291767076,0.9564489112227804,0.9326391967693696,0.4703328167240371,0.3493297838324986,0.0,0.5277633331728377,0.4032805875973578,0.4534883720930232,0.3394920248801275
ge,NaiveBayes,Random Oversampling,ComplementNaiveBayes_ROS,title_and_first_paragraph,33,0.9359497238018466,0.9188280398067432,0.6950354609929078,0.9315240723460564,0.9180346515113492,0.9430485762144054,0.9224743523237576,0.4807035863314224,0.3932006509750412,0.0,0.5638005405447267,0.4919223633509347,0.4767441860465116,0.3834858504805431
ge,NaiveBayes,Random Oversampling,ComplementNaiveBayes_ROS,title_and_first_sentence_each_paragraph,33,0.9544316493567796,0.931032329381844,0.8156028368794326,0.987428361842807,0.9908055755513384,0.9296482412060302,0.8859439024857284,0.4508537890387081,0.3212844459416647,0.0285714285714285,0.4379190406037191,0.3236429187059439,0.4941860465116279,0.351155725448074
ge,NaiveBayes,Random Oversampling,NaiveBayes_ROS,raw_text,34,0.9519225469951176,0.9304157605850324,0.8085106382978723,0.9887731656402312,0.9925735096670248,0.9229480737018424,0.8817676175681104,0.4845150371100435,0.340699369581705,0.0571428571428571,0.5340607796876755,0.3981095336685399,0.4941860465116279,0.3511057054400707
ge,NaiveBayes,Random Oversampling,NaiveBayes_ROS,title,33,0.9111246326653508,0.8584665048055701,0.475177304964539,0.864484063498104,0.7818561229791633,0.9865996649916248,0.9918010583228726,0.3327270920294176,0.2503256003256003,0.0,0.4942498317156319,0.3742580365479525,0.2616279069767442,0.1962277016069586
ge,NaiveBayes,Random Oversampling,NaiveBayes_ROS,title_and_10_sentences,34,0.9711111261734516,0.972720005734926,0.7872340425531915,0.9615901489616816,0.958915014171538,0.981574539363484,0.9877046262792106,0.4688980270375619,0.3410885063140703,0.0,0.5091810738041569,0.3844434129927275,0.4593023255813953,0.3332903336773306
ge,NaiveBayes,Random Oversampling,NaiveBayes_ROS,title_and_5_sentences,34,0.970907644350793,0.964268900457667,0.8014184397163121,0.9645134008859448,0.9567340707412632,0.9782244556113904,0.9725415568319756,0.4797268312822104,0.3598945225484979,0.0,0.5204706772283709,0.3973747164769798,0.4709302325581395,0.35765718568129
ge,NaiveBayes,Random Oversampling,NaiveBayes_ROS,title_and_first_paragraph,34,0.936793344332136,0.919448287905983,0.6950354609929078,0.9316268247826625,0.918110197329888,0.9447236180904522,0.9237058794173538,0.4807035863314224,0.3932006509750412,0.0,0.5638005405447267,0.4919223633509347,0.4767441860465116,0.3834858504805431
ge,NaiveBayes,Random Oversampling,NaiveBayes_ROS,title_and_first_sentence_each_paragraph,34,0.9466645853160336,0.9197381269848204,0.7872340425531915,0.987428361842807,0.9908055755513384,0.916247906197655,0.8671888013010971,0.4482206121534635,0.3196027079136014,0.0285714285714285,0.4337987170445685,0.3210083431365857,0.4941860465116279,0.351155725448074
ge,NaiveBayes,SMOTE,ComplementNaiveBayes_SMOTE,raw_text,35,0.96555272102709,0.9514036809623232,0.851063829787234,0.9870981237641844,0.9901925572860724,0.948073701842546,0.9197329464936356,0.4845150371100435,0.340699369581705,0.0571428571428571,0.5340607796876755,0.3981095336685399,0.4941860465116279,0.3511057054400707
ge,NaiveBayes,SMOTE,ComplementNaiveBayes_SMOTE,title,34,0.9042029512676336,0.8518640893345047,0.4822695035460992,0.8565522241741785,0.7746245927944019,0.9798994974874372,0.983241480645648,0.3328009200102223,0.2517617303331589,0.0,0.4927963433435389,0.3780278778177938,0.2616279069767442,0.1962277016069586
ge,NaiveBayes,SMOTE,ComplementNaiveBayes_SMOTE,title_and_10_sentences,35,0.9521836818488604,0.9497737146843312,0.6737588652482269,0.9440389073109956,0.93602047137098,0.9614740368509213,0.9651199734818624,0.4843975385486653,0.3631715864533202,0.0,0.510843484680694,0.3839002267573695,0.4825581395348837,0.3675127945915208
ge,NaiveBayes,SMOTE,ComplementNaiveBayes_SMOTE,title_and_5_sentences,35,0.9975089120817764,0.9971832764936214,0.9787234042553192,0.9967566141208324,0.995450097847358,0.998324958123953,0.9990215264187868,0.4047876261145754,0.3093430099312452,0.0,0.4446523177814577,0.3467943756449948,0.3895348837209302,0.3012438308656796
ge,NaiveBayes,SMOTE,ComplementNaiveBayes_SMOTE,title_and_first_paragraph,35,0.999169637360592,0.9993894993894994,0.9929078014184396,0.998353348664225,0.9987893462469734,1.0,1.0,0.4408683757162884,0.3500499811250091,0.0,0.4844936900442684,0.3848240383109765,0.436046511627907,0.3581219329837198
ge,NaiveBayes,SMOTE,ComplementNaiveBayes_SMOTE,title_and_first_sentence_each_paragraph,35,0.9991762089134196,0.9988290398126464,0.9929078014184396,0.9983789917328578,0.9976958525345624,1.0,1.0,0.5218885532330002,0.4038757862621557,0.0285714285714285,0.5079316930681946,0.4024166696935575,0.563953488372093,0.4351684533462508
ge,NaiveBayes,SMOTE,NaiveBayes_SMOTE,raw_text,36,0.952914020834703,0.9316592687409828,0.8085106382978723,0.9887731656402312,0.9925735096670248,0.9246231155778896,0.8838684579042448,0.4845150371100435,0.340699369581705,0.0571428571428571,0.5340607796876755,0.3981095336685399,0.4941860465116279,0.3511057054400707
ge,NaiveBayes,SMOTE,NaiveBayes_SMOTE,title,35,0.9953336614188042,0.9898087536901554,0.9574468085106383,0.9912700917361904,0.980963883137796,1.0,1.0,0.3368153331696423,0.2626501113265819,0.0,0.4933550622504111,0.3750180375180375,0.2674418604651162,0.2159331276370197
ge,NaiveBayes,SMOTE,NaiveBayes_SMOTE,title_and_10_sentences,36,0.9656855528541622,0.9713592289847092,0.7446808510638298,0.9652518867140218,0.9698144980473524,0.966499162479062,0.9732661378979194,0.4564278982271639,0.3316005005854629,0.0,0.4940690697001897,0.3724161020683577,0.4476744186046512,0.3247690304191852
ge,NaiveBayes,SMOTE,NaiveBayes_SMOTE,title_and_5_sentences,36,0.9958805440710944,0.9939729706707554,0.9645390070921984,0.99532010249661,0.9920812074829932,0.9966499162479062,0.996274273671534,0.4418060133176412,0.3492498278212564,0.0,0.4784726972184223,0.3803746498599439,0.4244186046511627,0.3382231840104463
ge,NaiveBayes,SMOTE,NaiveBayes_SMOTE,title_and_first_paragraph,36,0.9991487492105336,0.9988290398126464,0.9929078014184396,1.0,1.0,0.998324958123953,0.9976958525345624,0.4254102077534837,0.3426708328882242,0.0,0.4593550254844715,0.3641346690191228,0.4186046511627907,0.3500078978960005
ge,NaiveBayes,SMOTE,NaiveBayes_SMOTE,title_and_first_sentence_each_paragraph,36,0.9975286267402586,0.9964871194379392,0.9787234042553192,0.9967579834657156,0.9953917050691244,0.998324958123953,0.9976190476190476,0.4884147966514176,0.3549115821337213,0.0,0.4696799472014334,0.3385364648972037,0.5290697674418605,0.3914930884634556
ge,NaiveBayes,SVMSMOTE,ComplementNaiveBayes_SVMSMOTE,raw_text,37,0.9478927879830328,0.92356372607018,0.7943262411347518,0.9872429582121132,0.9913651315789476,0.917922948073702,0.8721553762625052,0.4845150371100435,0.340699369581705,0.0571428571428571,0.5340607796876755,0.3981095336685399,0.4941860465116279,0.3511057054400707
ge,NaiveBayes,SVMSMOTE,ComplementNaiveBayes_SVMSMOTE,title,36,0.9103330626232052,0.8593058470634637,0.4822695035460992,0.864821492658661,0.7841303592644575,0.983249581239531,0.988369685773853,0.3341037667303057,0.2521529979513173,0.0,0.4987764097887217,0.3802954515139389,0.2616279069767442,0.1962277016069586
ge,NaiveBayes,SVMSMOTE,ComplementNaiveBayes_SVMSMOTE,title_and_10_sentences,37,0.9719271722156284,0.974551507566428,0.7943262411347518,0.963181438743926,0.9624864427429666,0.981574539363484,0.9877046262792106,0.4614992677070267,0.3339881750228269,0.0,0.4992481203007519,0.3745255997135697,0.4534883720930232,0.3285284289154258
ge,NaiveBayes,SVMSMOTE,ComplementNaiveBayes_SVMSMOTE,title_and_5_sentences,37,0.970966343766142,0.964140324394118,0.7943262411347518,0.963113957380136,0.9544128139557208,0.9798994974874372,0.9748457042974134,0.4854086848710406,0.3661209687749441,0.0,0.5215875682932425,0.3970614332689597,0.4825581395348837,0.372062947986212
ge,NaiveBayes,SVMSMOTE,ComplementNaiveBayes_SVMSMOTE,title_and_first_paragraph,37,0.9359497238018466,0.9188280398067432,0.6950354609929078,0.9315240723460564,0.9180346515113492,0.9430485762144054,0.9224743523237576,0.4807035863314224,0.3932006509750412,0.0,0.5638005405447267,0.4919223633509347,0.4767441860465116,0.3834858504805431
ge,NaiveBayes,SVMSMOTE,ComplementNaiveBayes_SVMSMOTE,title_and_first_sentence_each_paragraph,37,0.942647576994914,0.914177269545264,0.7730496453900709,0.9860485815855886,0.9897159871736144,0.9112227805695142,0.8595154401794601,0.4487306080734961,0.3200204188576281,0.0285714285714285,0.4410661589050336,0.3269607240889667,0.4941860465116279,0.351155725448074
ge,NaiveBayes,SVMSMOTE,NaiveBayes_SVMSMOTE,raw_text,38,0.952914020834703,0.9316592687409828,0.8085106382978723,0.9887731656402312,0.9925735096670248,0.9246231155778896,0.8838684579042448,0.4845150371100435,0.340699369581705,0.0571428571428571,0.5340607796876755,0.3981095336685399,0.4941860465116279,0.3511057054400707
ge,NaiveBayes,SVMSMOTE,NaiveBayes_SVMSMOTE,title,37,0.9042029512676336,0.8518640893345047,0.4822695035460992,0.8565522241741785,0.7746245927944019,0.9798994974874372,0.983241480645648,0.334531263310333,0.2526782080353509,0.0,0.5001606844288102,0.3819961317860478,0.2616279069767442,0.1962277016069586
ge,NaiveBayes,SVMSMOTE,NaiveBayes_SVMSMOTE,title_and_10_sentences,38,0.9711111261734516,0.972720005734926,0.7872340425531915,0.9615901489616816,0.958915014171538,0.981574539363484,0.9877046262792106,0.4688980270375619,0.3410885063140703,0.0,0.5091810738041569,0.3844434129927275,0.4593023255813953,0.3332903336773306
ge,NaiveBayes,SVMSMOTE,NaiveBayes_SVMSMOTE,title_and_5_sentences,38,0.9753546946787808,0.972853464036002,0.8156028368794326,0.9638770262220748,0.9547387991066132,0.9882747068676716,0.992777362086387,0.47914985685727,0.3601316358753429,0.0,0.5166845561339406,0.3904276862260056,0.4767441860465116,0.3690867575100215
ge,NaiveBayes,SVMSMOTE,NaiveBayes_SVMSMOTE,title_and_first_paragraph,38,0.9403298584064256,0.9227922639687666,0.6879432624113475,0.919127043072317,0.8949052103863615,0.964824120603015,0.9544762605354256,0.4943921748746621,0.4059789441104771,0.0,0.5657385250408506,0.4898815470244041,0.4883720930232558,0.395390612385305
ge,NaiveBayes,SVMSMOTE,NaiveBayes_SVMSMOTE,title_and_first_sentence_each_paragraph,38,0.9650248127968628,0.9472575400069044,0.8368794326241135,0.9888557207295846,0.9919327359420872,0.9463986599664992,0.9118410317154724,0.4527449469356345,0.3215184939908782,0.0285714285714285,0.4381619877475762,0.3222164517981105,0.5,0.3553574061203429
ge,RandomForest,BorderlineSMOTE,RandomForest_BorderlineSMOTE,raw_text,39,0.8389841352302524,0.8329256456934265,0.3687943262411347,0.943952044306026,0.948739328669792,0.7638190954773869,0.7492347821884505,0.4863754637958379,0.3938622023249352,0.0,0.7227892946087201,0.6339779501544207,0.4186046511627907,0.3368893171303609
ge,RandomForest,BorderlineSMOTE,RandomForest_BorderlineSMOTE,title,38,0.3472439245908414,0.3017217158665292,0.0283687943262411,0.6276249117879144,0.6042488885122814,0.3450586264656616,0.2687664644737071,0.290259176549939,0.2273899149530212,0.0,0.5503875968992248,0.419047619047619,0.2732558139534883,0.2314646033852137
ge,RandomForest,BorderlineSMOTE,RandomForest_BorderlineSMOTE,title_and_10_sentences,39,0.7552450385893584,0.735130875108845,0.1489361702127659,0.8343217080060713,0.8456990543398776,0.7018425460636516,0.6610949241216864,0.4525386853875226,0.3481066927495498,0.0,0.6207779315038207,0.5052494482641542,0.4011627906976744,0.3139355742296918
ge,RandomForest,BorderlineSMOTE,RandomForest_BorderlineSMOTE,title_and_5_sentences,39,0.6996528978907202,0.677178574142128,0.1843971631205673,0.7803926327111217,0.7953868817248682,0.6532663316582915,0.6085751298615164,0.4352627663811743,0.3575110690411368,0.0,0.5291129242394632,0.4437224889955982,0.4069767441860465,0.3432723089235694
ge,RandomForest,BorderlineSMOTE,RandomForest_BorderlineSMOTE,title_and_first_paragraph,39,0.5741332304439551,0.515031286452381,0.1063829787234042,0.7119561511139315,0.7141404439899441,0.52428810720268,0.4426628647387745,0.3271649108858411,0.2358727251584394,0.0285714285714285,0.4253961468308253,0.3052696078431372,0.2848837209302325,0.2128243402624207
ge,RandomForest,BorderlineSMOTE,RandomForest_BorderlineSMOTE,title_and_first_sentence_each_paragraph,39,0.7398108407940288,0.7064715325156312,0.2411347517730496,0.8663158632848892,0.8907808273721489,0.6700167504187605,0.609986716260199,0.3987615276663994,0.2829495073891626,0.0,0.4813961474571939,0.3633732339089482,0.3662790697674418,0.2667216009210702
ge,RandomForest,No Upsampling,RandomForest,raw_text,40,0.9250279746035224,0.9370390114912488,0.5957446808510638,0.9433598094724271,0.9477665934126576,0.9112227805695142,0.9302667215517534,0.5410573404766886,0.4235448771369775,0.0285714285714285,0.5929125138427463,0.4666117762894631,0.5116279069767442,0.4028176182753804
ge,RandomForest,No Upsampling,RandomForest,title,39,0.4009777634125857,0.3395069819353534,0.0,0.5301280150144313,0.4384513861383907,0.5510887772194305,0.4946640597820328,0.3893298650565503,0.3388176968975204,0.0,0.5228682170542636,0.4095238095238095,0.4767441860465116,0.4624636696783976
ge,RandomForest,No Upsampling,RandomForest,title_and_10_sentences,40,0.7718312776915696,0.7425622917298994,0.1773049645390071,0.730680859487096,0.6671985100360978,0.8492462311557789,0.8803487751482452,0.510539027632356,0.4217003783558838,0.0285714285714285,0.5417072838242468,0.4243196579331033,0.5058139534883721,0.4477215447582541
ge,RandomForest,No Upsampling,RandomForest,title_and_5_sentences,40,0.6682595475541812,0.6142480824369843,0.0709219858156028,0.6259737256929296,0.5428479744627716,0.7671691792294807,0.7834507252136289,0.5274274398930544,0.4456574784420052,0.0,0.5337395848285761,0.4240888147677179,0.5581395348837209,0.5272867041553463
ge,RandomForest,No Upsampling,RandomForest,title_and_first_paragraph,40,0.534263193927749,0.4788818489931034,0.0212765957446808,0.5401810977428999,0.4512487835201468,0.6415410385259631,0.6668542748192208,0.5224161418244866,0.4677117038461576,0.0,0.5624155008532352,0.4580251289928708,0.5872093023255814,0.6405586796121957
ge,RandomForest,No Upsampling,RandomForest,title_and_first_sentence_each_paragraph,40,0.7690898273152861,0.7464307336805408,0.1773049645390071,0.7449833231944751,0.6972567966797515,0.8207705192629816,0.836747407509223,0.4988022469638669,0.420394022850708,0.0,0.548784867188595,0.4408139771059939,0.4825581395348837,0.4391093279417029
ge,RandomForest,Random Oversampling,RandomForest_ROS,raw_text,41,0.9248648417987956,0.9383468391497228,0.6099290780141844,0.9613813946782508,0.9749961772829157,0.8927973199329984,0.9056632668836772,0.5057279757878254,0.3803821850355464,0.0285714285714285,0.6215704595791806,0.4914257369614513,0.4593023255813953,0.3482399977534873
ge,RandomForest,Random Oversampling,RandomForest_ROS,title,40,0.2548256610613743,0.1650331567973735,0.0354609929078014,0.6379473273347303,0.5064182705006075,0.2830820770519263,0.1769119068674597,0.1413508639854878,0.1053184509479187,0.0,0.2730219192729216,0.1769293924466338,0.1744186046511628,0.1480263157894736
ge,RandomForest,Random Oversampling,RandomForest_ROS,title_and_10_sentences,41,0.8441246512275099,0.8693466670275322,0.3475177304964539,0.9028144806819748,0.9264019413612078,0.7956448911222781,0.8222181296213841,0.4542167311789404,0.3366016303516304,0.0,0.5381031259442232,0.4038796557759406,0.4186046511627907,0.317952970661949
ge,RandomForest,Random Oversampling,RandomForest_ROS,title_and_5_sentences,41,0.4563687154088232,0.3423172558517834,0.0992907801418439,0.7992577242734833,0.7838611407561382,0.4053601340033501,0.2874882303962739,0.2991945506101219,0.2008635965157704,0.0,0.4488372093023256,0.2934523809523809,0.2558139534883721,0.1822755417956656
ge,RandomForest,Random Oversampling,RandomForest_ROS,title_and_first_paragraph,41,0.7080833346590576,0.7179776905144014,0.1205673758865248,0.83423527738486,0.8768076634178114,0.6381909547738693,0.6246207690990246,0.3645546430491805,0.2936245507257475,0.0,0.5128585789495502,0.4251655207537559,0.3197674418604651,0.2634241415864591
ge,RandomForest,Random Oversampling,RandomForest_ROS,title_and_first_sentence_each_paragraph,41,0.5356698430893,0.4153513354720712,0.1418439716312056,0.9339000405550892,0.9598756452238596,0.4589614740368509,0.3325192616355396,0.349561771184006,0.2413629575998914,0.0,0.4943222475199219,0.3324550449550449,0.3023255813953488,0.216970121381886
ge,RandomForest,SMOTE,RandomForest_SMOTE,raw_text,42,0.7144926596063532,0.6328090537037939,0.226950354609929,0.9590415505487286,0.963466059585729,0.6130653266331658,0.5114427054609323,0.431548527914807,0.2961584381227238,0.0285714285714285,0.5125606951188346,0.344470608756323,0.3895348837209302,0.2748415155535899
ge,RandomForest,SMOTE,RandomForest_SMOTE,title,41,0.3580319270121487,0.3217779196375489,0.0496453900709219,0.7137202289944494,0.7911153808983814,0.3500837520938023,0.2742840720044082,0.2262967259570535,0.1613556593535481,0.0,0.3596899224806201,0.2357142857142857,0.2325581395348837,0.1866645781119465
ge,RandomForest,SMOTE,RandomForest_SMOTE,title_and_10_sentences,42,0.7400043316886045,0.7268444142878442,0.2340425531914893,0.8689207349591066,0.9040285545536098,0.6649916247906198,0.6266043062867611,0.4157910177246908,0.3023276994912144,0.0,0.5744039476255618,0.447313925570228,0.3662790697674418,0.274813258636788
ge,RandomForest,SMOTE,RandomForest_SMOTE,title_and_5_sentences,42,0.6533578092977919,0.6371958429926966,0.1347517730496454,0.7711529921460222,0.8092023383557214,0.5963149078726968,0.5512973697450376,0.4000569431453554,0.2993932780262829,0.0,0.567109634551495,0.4386904761904762,0.3604651162790697,0.2788269693842449
ge,RandomForest,SMOTE,RandomForest_SMOTE,title_and_first_paragraph,42,0.6767758308486079,0.665050835310654,0.1489361702127659,0.8087392658288833,0.8597924218902454,0.6113902847571189,0.5680683097082502,0.3779233088081642,0.2999848390092293,0.0,0.5426400225161835,0.511033600042888,0.3313953488372093,0.2607409630518874
ge,RandomForest,SMOTE,RandomForest_SMOTE,title_and_first_sentence_each_paragraph,42,0.728299602168205,0.6916395881958602,0.2624113475177305,0.9072110224679176,0.9399168894291244,0.6415410385259631,0.5748121430348554,0.4093469030908322,0.2992893948980759,0.0,0.4913635327281018,0.3714731347084288,0.3662790697674418,0.2719407938614042
ge,RandomForest,SVMSMOTE,RandomForest_SVMSMOTE,raw_text,43,0.8566533220237492,0.8288073640217295,0.4680851063829787,0.9657458503699908,0.9656375685672745,0.7822445561139029,0.7383680097334034,0.4647494279496271,0.3558210037532379,0.0285714285714285,0.5395916557942262,0.4452305213583409,0.4244186046511627,0.3231595269686821
ge,RandomForest,SVMSMOTE,RandomForest_SVMSMOTE,title,42,0.3675795255286368,0.2948821756128274,0.0141843971631205,0.737280336228386,0.7730851026434197,0.4070351758793969,0.2918955202516655,0.2716665206490198,0.1946000098226905,0.0,0.4166666666666666,0.2761904761904762,0.2965116279069767,0.2333253476829328
ge,RandomForest,SVMSMOTE,RandomForest_SVMSMOTE,title_and_10_sentences,43,0.7319365825594158,0.7018116224774055,0.2127659574468085,0.842481309505875,0.8535125552848057,0.6700167504187605,0.6195346376608163,0.4465791219724188,0.3304843155517635,0.0285714285714285,0.5554113294366373,0.4122949419002051,0.4069767441860465,0.3101119395126472
ge,RandomForest,SVMSMOTE,RandomForest_SVMSMOTE,title_and_5_sentences,43,0.6720791379398249,0.625008706370463,0.1702127659574468,0.8308257326395686,0.8591036133125382,0.6063651591289783,0.5339217037709293,0.3685501847519959,0.2767489175755426,0.0,0.451098980818543,0.3699206955509477,0.3430232558139535,0.2644862330897271
ge,RandomForest,SVMSMOTE,RandomForest_SVMSMOTE,title_and_first_paragraph,43,0.616595163423145,0.5724063475176892,0.1063829787234042,0.8148565978368216,0.8583860618570955,0.5494137353433836,0.4739568991655525,0.3677636513427778,0.2873203342715538,0.0,0.5020888975745336,0.4380685607576363,0.3255813953488372,0.2575976881980862
ge,RandomForest,SVMSMOTE,RandomForest_SVMSMOTE,title_and_first_sentence_each_paragraph,43,0.6385165155794896,0.5844109769550604,0.1489361702127659,0.8388106906552796,0.8657428904815665,0.559463986599665,0.4797048562506819,0.401626861985104,0.2755193744164332,0.0,0.4488665233535274,0.2990746298519408,0.3720930232558139,0.2653631628089832
ge,RidgeClassifier,BorderlineSMOTE,RidgeClassifier_BorderlineSMOTE,raw_text,44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4771023594657093,0.3625408266073227,0.0285714285714285,0.5524561767791571,0.4379095059076263,0.4476744186046512,0.3404152889225865
ge,RidgeClassifier,BorderlineSMOTE,RidgeClassifier_BorderlineSMOTE,title,43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3423528381892973,0.2630885907383603,0.0,0.472000100997194,0.3783840167768739,0.3081395348837209,0.2448611900900711
ge,RidgeClassifier,BorderlineSMOTE,RidgeClassifier_BorderlineSMOTE,title_and_10_sentences,44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4488436975923099,0.3589711749267616,0.0,0.5004896470318746,0.4013080278117872,0.4244186046511627,0.3441673160492268
ge,RidgeClassifier,BorderlineSMOTE,RidgeClassifier_BorderlineSMOTE,title_and_5_sentences,44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4111331379482258,0.3290844466802654,0.0,0.5089603283173735,0.4286181139122315,0.3837209302325581,0.311468798045534
ge,RidgeClassifier,BorderlineSMOTE,RidgeClassifier_BorderlineSMOTE,title_and_first_paragraph,44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4567821375728086,0.4043610679030752,0.0,0.5473751339859411,0.5237401021014467,0.436046511627907,0.3861190090071116
ge,RidgeClassifier,BorderlineSMOTE,RidgeClassifier_BorderlineSMOTE,title_and_first_sentence_each_paragraph,44,0.9991766743321124,0.9987893462469734,0.9929078014184396,0.9983807928531546,0.9976190476190476,1.0,1.0,0.4673942331500471,0.36713414856272,0.0,0.4892640745237674,0.3945270492567042,0.4651162790697674,0.3652743553561776
ge,RidgeClassifier,No Upsampling,RidgeClassifier,raw_text,45,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4621316389717329,0.334242537594748,0.0285714285714285,0.5558199641545726,0.4476033834586466,0.436046511627907,0.314139778718505
ge,RidgeClassifier,No Upsampling,RidgeClassifier,title,44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3385810969346559,0.2542050373169918,0.0,0.4712491320049459,0.3714537446680303,0.3023255813953488,0.234657108457418
ge,RidgeClassifier,No Upsampling,RidgeClassifier,title_and_10_sentences,45,0.996719472812582,0.9957280996689865,0.9716312056737588,0.995266511127064,0.9926658163265306,0.998324958123953,0.9990215264187868,0.4384983088620382,0.3309474118804597,0.0,0.4899144056847545,0.3739087301587301,0.4127906976744186,0.3131544723152419
ge,RidgeClassifier,No Upsampling,RidgeClassifier,title_and_5_sentences,45,0.9991567030555074,0.9995073891625617,0.9929078014184396,1.0,1.0,0.998324958123953,0.9990215264187868,0.4121431132447044,0.3172470317207159,0.0,0.5435964109689719,0.466260587169477,0.377906976744186,0.2937600478788006
ge,RidgeClassifier,No Upsampling,RidgeClassifier,title_and_first_paragraph,45,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4600050900500583,0.4087606538244002,0.0,0.5493684894676687,0.5264611905368208,0.4418604651162791,0.3940555169436195
ge,RidgeClassifier,No Upsampling,RidgeClassifier,title_and_first_sentence_each_paragraph,45,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4476344810647136,0.3342017693521453,0.0,0.4968346253229974,0.4015365795440983,0.4418604651162791,0.3309839725363829
ge,RidgeClassifier,Random Oversampling,RidgeClassifier_ROS,raw_text,46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4500880301257985,0.3200753555704231,0.0285714285714285,0.5305976659329583,0.4087378372401593,0.4302325581395348,0.3069969215756478
ge,RidgeClassifier,Random Oversampling,RidgeClassifier_ROS,title,45,0.9982916531977626,0.997159565580618,0.9858156028368794,1.0,1.0,0.9966499162479062,0.994431355750696,0.3529941482025002,0.2687468238099978,0.0,0.4799648994416436,0.3813287902573616,0.3197674418604651,0.2515967790625021
ge,RidgeClassifier,Random Oversampling,RidgeClassifier_ROS,title_and_10_sentences,46,0.998331551939592,0.9982947845804988,0.9858156028368794,0.9983773031825796,0.9977678571428572,0.998324958123953,0.9988662131519276,0.4457021730787847,0.3441266896309228,0.0,0.4991001500559424,0.3924583868635173,0.4186046511627907,0.3231496984758815
ge,RidgeClassifier,Random Oversampling,RidgeClassifier_ROS,title_and_5_sentences,46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4067069056150167,0.3188723110479617,0.0,0.5397659416127268,0.4647555992093806,0.3662790697674418,0.2895233532009295
ge,RidgeClassifier,Random Oversampling,RidgeClassifier_ROS,title_and_first_paragraph,46,0.9896908179403684,0.9855318178080263,0.9290780141843972,1.0,1.0,0.9798994974874372,0.9718326133349572,0.4485690528568435,0.3708344824416253,0.0,0.5060400516795865,0.4386904761904762,0.436046511627907,0.3590544112381795
ge,RidgeClassifier,Random Oversampling,RidgeClassifier_ROS,title_and_first_sentence_each_paragraph,46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.485303301349813,0.3900238066027541,0.0,0.5754423571754284,0.5006187123972395,0.4709302325581395,0.3760340978496662
