language,model_type,model_subtype,model_name,unit_of_analysis,index,train_f1_micro,train_f1_macro,train_accuracy,train_precision_micro,train_precision_macro,train_recall_micro,train_recall_macro,test_f1_micro,test_f1_macro,test_accuracy,test_precision_micro,test_precision_macro,test_recall_micro,test_recall_macro
fr,RandomForest,BorderlineSMOTE,RandomForest_BorderlineSMOTE,title_and_5_sentences,39,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2409876543209876,0.1573242630385487,0.0238095238095238,0.371624407338693,0.2560296846011131,0.1984126984126984,0.1294202226345083
fr,RandomForest,BorderlineSMOTE,RandomForest_BorderlineSMOTE,title_and_first_paragraph,39,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2709574870865193,0.1707735739993804,0.0476190476190476,0.432996161427534,0.2904295051353874,0.238095238095238,0.1518320964749536
fr,RandomForest,BorderlineSMOTE,RandomForest_BorderlineSMOTE,title_and_first_sentence_each_paragraph,39,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.269538129187252,0.1838816989192929,0.0238095238095238,0.4083333333333334,0.2792671614100185,0.2301587301587301,0.1598840445269016
fr,RandomForest,No Upsampling,RandomForest,raw_text,42,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2432549529323722,0.1534916696207018,0.0238095238095238,0.3873482726423903,0.21890756302521,0.2222222222222222,0.1467810760667903
fr,RandomForest,No Upsampling,RandomForest,title,42,0.9989970425613992,0.9990723562152134,0.9940828402366864,1.0,1.0,0.998019801980198,0.9981684981684982,0.2586886511489686,0.206356474213617,0.0,0.4901951663856426,0.4054072911215768,0.2222222222222222,0.1774381570810142
fr,RandomForest,No Upsampling,RandomForest,title_and_10_sentences,40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2841818675152008,0.1917804417804417,0.0476190476190476,0.5037509448223734,0.3496598639455782,0.246031746031746,0.169234693877551
fr,RandomForest,No Upsampling,RandomForest,title_and_5_sentences,40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2450925629183774,0.1616284196171414,0.0,0.3798229548229548,0.2940934065934066,0.2142857142857142,0.1389641311069882
fr,RandomForest,No Upsampling,RandomForest,title_and_first_paragraph,40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2557728101206362,0.160907932647063,0.0,0.3319143819143819,0.2018939393939394,0.2301587301587301,0.1489749536178107
fr,RandomForest,No Upsampling,RandomForest,title_and_first_sentence_each_paragraph,40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2593517593517593,0.1702047952047951,0.0238095238095238,0.3976626548055119,0.2441915227629513,0.2142857142857142,0.1444619666048237
fr,RandomForest,Random Oversampling,RandomForest_ROS,raw_text,43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3428346399106632,0.2252689805321384,0.0714285714285714,0.4049360466183775,0.2570256341402958,0.3253968253968254,0.2191187384044526
fr,RandomForest,Random Oversampling,RandomForest_ROS,title,43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2706162915112012,0.2255402780033321,0.0,0.4462962962962962,0.3619047619047619,0.246031746031746,0.2057544836116264
fr,RandomForest,Random Oversampling,RandomForest_ROS,title_and_10_sentences,41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2720771730936596,0.184838116074676,0.0238095238095238,0.4303350970017637,0.2886904761904761,0.246031746031746,0.1716697588126159
fr,RandomForest,Random Oversampling,RandomForest_ROS,title_and_5_sentences,41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2715746633181348,0.2359355570185062,0.0,0.4671390778533635,0.4376700680272108,0.238095238095238,0.1990058750773036
fr,RandomForest,Random Oversampling,RandomForest_ROS,title_and_first_paragraph,41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3078610396070714,0.2201880791166505,0.0,0.3990063618039808,0.3086026077097505,0.2777777777777778,0.1968970315398887
fr,RandomForest,Random Oversampling,RandomForest_ROS,title_and_first_sentence_each_paragraph,41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3143930731232319,0.2128715200143771,0.0238095238095238,0.4118369285035952,0.2628815628815629,0.2777777777777778,0.1952411873840445
fr,RandomForest,SMOTE,RandomForest_SMOTE,raw_text,44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3153554631729235,0.1967356386999244,0.0476190476190476,0.4039430587049634,0.2352607709750566,0.2936507936507936,0.1906771799628942
fr,RandomForest,SMOTE,RandomForest_SMOTE,title,44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2554057321434096,0.2162451764331463,0.0,0.4959118262689691,0.4310635792778649,0.2142857142857142,0.1801283240568954
fr,RandomForest,SMOTE,RandomForest_SMOTE,title_and_10_sentences,42,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2265317346518681,0.1497584358540977,0.0476190476190476,0.4009259259259259,0.2535714285714285,0.1984126984126984,0.135760667903525
fr,RandomForest,SMOTE,RandomForest_SMOTE,title_and_5_sentences,42,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2418791556312081,0.1524764370823484,0.0238095238095238,0.3846560846560846,0.2595238095238095,0.2063492063492063,0.1320871985157699
fr,RandomForest,SMOTE,RandomForest_SMOTE,title_and_first_paragraph,42,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2581224508080706,0.1643729553696596,0.0476190476190476,0.3614603669750729,0.2358750318309141,0.238095238095238,0.1579035250463822
fr,RandomForest,SMOTE,RandomForest_SMOTE,title_and_first_sentence_each_paragraph,42,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2986801558230129,0.2011512297226582,0.0,0.4377173091458806,0.3003401360544217,0.2539682539682539,0.1745269016697588
fr,RandomForest,SVMSMOTE,RandomForest_SVMSMOTE,raw_text,45,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2992994091304383,0.1970228951795772,0.0238095238095238,0.4093698085294724,0.276028593255484,0.2777777777777778,0.1875881261595547
fr,RandomForest,SVMSMOTE,RandomForest_SVMSMOTE,title,45,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2703295609209588,0.2094011467283356,0.0,0.4694003527336861,0.3685941043083899,0.238095238095238,0.1867888064316635
fr,RandomForest,SVMSMOTE,RandomForest_SVMSMOTE,title_and_10_sentences,43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2509452537446605,0.1548436725299906,0.0238095238095238,0.3437208216619981,0.2247899159663865,0.238095238095238,0.1516419294990723
fr,RandomForest,SVMSMOTE,RandomForest_SVMSMOTE,title_and_5_sentences,43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2569235438283057,0.1810812203669346,0.0238095238095238,0.3921633921633922,0.3039103753389467,0.2142857142857142,0.1488620902906617
fr,RandomForest,SVMSMOTE,RandomForest_SVMSMOTE,title_and_first_paragraph,43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.268355014520428,0.1720873612602936,0.0238095238095238,0.3483774301443474,0.2298018397642457,0.246031746031746,0.159369202226345
fr,RandomForest,SVMSMOTE,RandomForest_SVMSMOTE,title_and_first_sentence_each_paragraph,43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3072770493060348,0.2132307995662032,0.0476190476190476,0.4237786023500309,0.2993970315398887,0.2619047619047619,0.1820640074211502
fr,RidgeClassifier,BorderlineSMOTE,RidgeClassifier_BorderlineSMOTE,raw_text,46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3238018167218709,0.2071347915860111,0.119047619047619,0.4869734432234432,0.3388049450549451,0.2777777777777778,0.1758256029684601
fr,RidgeClassifier,BorderlineSMOTE,RidgeClassifier_BorderlineSMOTE,title,46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2806500564652738,0.2277271943032812,0.0,0.382165731789792,0.3209452201933405,0.2777777777777778,0.2245299938157081
fr,RidgeClassifier,BorderlineSMOTE,RidgeClassifier_BorderlineSMOTE,title_and_10_sentences,44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2922830772584467,0.1971630176063673,0.0714285714285714,0.4655575905575905,0.3127289377289378,0.246031746031746,0.1702643784786641
fr,RidgeClassifier,BorderlineSMOTE,RidgeClassifier_BorderlineSMOTE,title_and_5_sentences,44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3243745700734948,0.262732742168226,0.0238095238095238,0.3818365357839042,0.3370614035087719,0.3174603174603174,0.2472572665429808
fr,RidgeClassifier,BorderlineSMOTE,RidgeClassifier_BorderlineSMOTE,title_and_first_paragraph,44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3937912535042653,0.3251717710186858,0.0476190476190476,0.494126685762024,0.4351638023630505,0.3809523809523809,0.3105210265924551
fr,RidgeClassifier,BorderlineSMOTE,RidgeClassifier_BorderlineSMOTE,title_and_first_sentence_each_paragraph,44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3123897266754409,0.203734360877218,0.0,0.4029811924769907,0.2741446578631453,0.2777777777777778,0.1794619666048237
