language,model_name,unit_of_analysis,f1-micro_mean,f1-micro_std,precision-micro_mean,precision-micro_std,recall-micro_mean,recall-micro_std,roc-auc_mean,roc-auc_std,accuracy_mean,accuracy_std
ru,gpt2,raw_text,0.1672734123169247,0.042511883876357,0.3180996961484766,0.0621119102047992,0.1162472544118761,0.0374989888384794,0.5314778436779551,0.0126295389015486,0.0262070105820105,0.009167645436076
ru,gpt2,title,0.1560561688734277,0.0213593278902145,0.3160605231975207,0.0639161849216774,0.1039268221868767,0.0131724760459897,0.5277047097027817,0.0079457312732768,0.0261243386243386,0.0088779059250388
ru,gpt2,title_and_10_sentences,0.1277642498192576,0.051773321526292,0.3209725725094577,0.0198163156962314,0.082937274356838,0.0433958195799552,0.5232050610351244,0.0132837468443137,0.0209160052910052,0.0089503610515143
ru,gpt2,title_and_5_sentences,0.1132275664046189,0.0558509161069963,0.3843537414965987,0.1081504292216642,0.0702460299426897,0.0397886814204713,0.521260996961284,0.0111565430408511,0.0209986772486772,0.0181870791090503
ru,gpt2,title_and_first_paragraph,0.1314078743651384,0.0463890228912339,0.4251785714285714,0.1301102113280765,0.077767994647681,0.0282160806385307,0.5280115896109425,0.0150083494351759,0.0314153439153439,0.0312513122257454
ru,gpt2,title_and_first_sentence_each_paragraph,0.1882330177297482,0.0792031783336695,0.3610427277872099,0.0486528401596372,0.1317850740993208,0.0675325015735331,0.5418128327187058,0.0245320105517512,0.0262070105820105,0.009167645436076
ru,xlm-roberta-large,raw_text,0.5466541448823888,0.0152884343873021,0.6252023654539952,0.089503430683089,0.4910799944457067,0.0268125797263549,0.7132412417475069,0.0028399704363064,0.1261574074074074,0.0846491412186414
ru,xlm-roberta-large,title,0.4641238242173891,0.0210639940211432,0.5448568012890483,0.022883217056351,0.404234201822818,0.0193871288566639,0.666266747213965,0.0080176099914934,0.1311177248677248,0.0407722807679524
ru,xlm-roberta-large,title_and_10_sentences,0.5595000178828057,0.0399321929191012,0.5887431307540328,0.058293652624192,0.5343829685172562,0.0381068782755148,0.727331275743856,0.0240468679756976,0.1469080687830687,0.0565619397883185
ru,xlm-roberta-large,title_and_5_sentences,0.5316248220794818,0.0310189276116931,0.568975468975469,0.0457987039754726,0.5002508899492539,0.0359624488417256,0.7098131977642037,0.020058944889227,0.1416170634920635,0.0430284309903148
ru,xlm-roberta-large,title_and_first_paragraph,0.4856924920998147,0.0353289749808204,0.5678176402145523,0.0743227261346699,0.43041827614936,0.0552713108747171,0.6797568332599822,0.0212584532029525,0.1312003968253968,0.0564316506133623
ru,xlm-roberta-large,title_and_first_sentence_each_paragraph,0.5477907090225931,0.0241548134866405,0.6046733311482574,0.0339445307613429,0.5057783584538867,0.0638642402699209,0.7176095897387378,0.025581630338197,0.1622850529100529,0.0083972085077532
